2020-08-17 11:47:50,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:47,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:46,"b'#SSR say that any Bollywood celebrities are not allowing right talent to come up, then one day whole industry will be collapse.\nI think this is right because Bollywood industry is  start collapse.\nFor Example - Sadak 2\n #ArnavGoswami #KanganaRanaut\n#swetasinghkirti #Justice4SSR https://t.co/lHghTS6WFA'"
2020-08-17 11:47:46,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:27,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:15,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
2020-08-17 11:47:13,"b""RT @Dug67539826: I request the people to come forward and urge the government to  provide protection to all of SSR's faithful friends @anky\xe2\x80\xa6"""
2020-08-17 11:47:03,"b""I request the people to come forward and urge the government to  provide protection to all of SSR's faithful friends @anky1912 @shwetasinghkirt SSR's ex-assistant Ankit Acharya and many more who spoke the truth knowing that there lives will be in danger #SSR"""
2020-08-17 11:46:43,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
2020-08-17 11:46:41,b'RT @janmajit007: BIG REVEAL:\nSpiritual Healer 4m Thane revealed that #Rhea contacted him &amp; he has performed spell twice on SSR but the iron\xe2\x80\xa6'
2020-08-17 11:46:20,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
2020-08-17 11:46:17,b'RT @SRKxCombatant: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted..\nBut No! This\xe2\x80\xa6'
2020-08-17 11:46:15,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:46:15,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
2020-08-17 11:45:51,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:45:32,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
2020-08-17 11:45:30,b'RT @janmajit007: BIG REVEAL:\nSpiritual Healer 4m Thane revealed that #Rhea contacted him &amp; he has performed spell twice on SSR but the iron\xe2\x80\xa6'
2020-08-17 11:45:16,b'RT @janmajit007: BIG REVEAL:\nSpiritual Healer 4m Thane revealed that #Rhea contacted him &amp; he has performed spell twice on SSR but the iron\xe2\x80\xa6'
2020-08-17 11:45:09,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:45:08,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:44:55,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:44:53,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:44:49,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:44:45,b'RT @CBIMustforSSR: #SCMoniteredCBI4SSR #SSR\n#GloblePrayersForSSR \n#Warriors4SSR #ArrestRhea \n\nNow whole world \xf0\x9f\x8c\x8d knows what\xe2\x80\x99s going on in In\xe2\x80\xa6'
2020-08-17 11:44:43,b'RT @Kisan_Nanded: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:44:25,b'#SCMoniteredCBI4SSR #SSR\n#GloblePrayersForSSR \n#Warriors4SSR #ArrestRhea \n\nNow whole world \xf0\x9f\x8c\x8d knows what\xe2\x80\x99s going on in India! Democracy in India?\n@Swamy39 @ishkarnBHANDARI @PMOIndia @HMOIndia https://t.co/xWcQesR2mC'
2020-08-17 11:44:17,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:44:16,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:43:54,b'RT @_saurabhbandari: Dear @RSSorg @VHPDigital\nWhere r u? Hindus being attack?\nWhere r u? To raise voice for #SSR\nWhere r u? When \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb3\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\xac\xe2\x80\xa6'
2020-08-17 11:43:48,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:43:44,"b""@patelsoha18 @KendallJenner @itsSSR @VOGUEIndia @nytimes @BBCWorld Kendall cannot do anything we are the one who can raise our voice through social media and  boycott the films of mafia's who killed #ssr"""
2020-08-17 11:43:08,b'RT @janmajit007: BIG REVEAL:\nSpiritual Healer 4m Thane revealed that #Rhea contacted him &amp; he has performed spell twice on SSR but the iron\xe2\x80\xa6'
2020-08-17 11:42:56,b'RT @ARNAB__GOSWAMl: @iRaviTiwari Money only #MoneyTalks #SSRKilledOn14thJune #SSR #SSRIANS #Iamsushantsoul #SushantSinghRajput'
